col_0,col_1
12254.0,10625.0
7306.0,-37436.0
36291.0,-13855.0
-36121.0,36938.0
-36364.0,-5806.0
15400.0,8375.0
15317.0,11816.0
-38511.0,35556.0
9711.0,-35325.0
-8057.0,-9560.0
37344.0,-16138.0
-10505.0,-11714.0
-12211.0,-6305.0
14730.0,-15876.0
36521.0,-9149.0
-12896.0,14632.0
-36430.0,-33975.0
36003.0,8380.0
-37822.0,15731.0
-36102.0,11404.0
-34562.0,-11336.0
14273.0,8008.0
-17662.0,-31974.0
-11441.0,-13425.0
37124.0,-34552.0
-35821.0,35105.0
12311.0,-15683.0
-13497.0,15477.0
12635.0,8655.0
-13478.0,-36278.0
-36619.0,-9683.0
15246.0,11045.0
-33042.0,37076.0
11840.0,36073.0
-10389.0,-14155.0
13890.0,7944.0
36276.0,-10241.0
-28443.0,-36773.0
11421.0,-36801.0
15242.0,-10382.0
35367.0,35341.0
14449.0,-29596.0
-12943.0,-36717.0
-35431.0,33192.0
-10358.0,-35924.0
-15090.0,-36317.0
-14646.0,-9827.0
-31783.0,-37334.0
-35613.0,41844.0
-9045.0,-9302.0
3885.0,-13037.0
-34996.0,7151.0
33742.0,34715.0
-6317.0,-34457.0
-10359.0,36272.0
-15473.0,34868.0
-13653.0,14004.0
35568.0,-37900.0
-14524.0,-9387.0
-13537.0,-36760.0
12439.0,12691.0
-35792.0,10347.0
35681.0,-5337.0
-6549.0,35993.0
32258.0,-6464.0
13318.0,-34684.0
-37304.0,16266.0
32687.0,-36678.0
19530.0,-35683.0
-20560.0,-13835.0
35173.0,38484.0
-12154.0,36016.0
-37116.0,-10114.0
33862.0,36337.0
34854.0,-16761.0
34876.0,13029.0
36980.0,-35933.0
8888.0,-34895.0
-37463.0,31973.0
-11855.0,12033.0
13309.0,-36235.0
35000.0,-14198.0
-13269.0,34674.0
37450.0,-30335.0
-12184.0,13997.0
37574.0,-35501.0
-36873.0,4801.0
10358.0,-16883.0
31324.0,-38013.0
10255.0,15091.0
-6777.0,8715.0
8954.0,-35451.0
-35554.0,-12985.0
-33226.0,12171.0
33640.0,37885.0
-34921.0,-13594.0
-8789.0,7597.0
-14720.0,-7097.0
-11332.0,-35381.0
13966.0,7472.0
-15020.0,-13416.0
-35033.0,-34015.0
15910.0,-12435.0
11012.0,36090.0
34742.0,15134.0
35969.0,35821.0
-8642.0,-12451.0
-8761.0,35225.0
33463.0,13308.0
36572.0,32060.0
-14081.0,-11350.0
-15571.0,-12508.0
-14220.0,-10682.0
-35312.0,13437.0
12699.0,-35511.0
36533.0,-37179.0
-35243.0,33889.0
-16206.0,-11720.0
36573.0,-36612.0
-35299.0,35417.0
-7218.0,-15721.0
-36408.0,38385.0
-28423.0,12450.0
15147.0,-13978.0
-34250.0,-34503.0
-11029.0,9838.0
-13877.0,31514.0
31836.0,37160.0
