col_0,col_1
-140129.0,-2458.0
129310.0,51300.0
103504.0,-96139.0
-132902.0,47488.0
48529.0,-132966.0
94979.0,-102871.0
100631.0,97230.0
-101905.0,95706.0
96157.0,104743.0
-5189.0,139233.0
101697.0,94349.0
-67189.0,-119687.0
-140394.0,-688.0
139420.0,5606.0
4385.0,-139553.0
-131630.0,46292.0
-97975.0,-94803.0
-57723.0,125336.0
142975.0,-6594.0
-7102.0,138209.0
50479.0,-129551.0
-138826.0,-8595.0
63749.0,121735.0
-44108.0,134598.0
128925.0,-54516.0
32947.0,-131690.0
-140081.0,-693.0
2112.0,142024.0
134777.0,39236.0
-2524.0,142319.0
64131.0,123155.0
38495.0,-133788.0
-102563.0,-96502.0
-113190.0,80788.0
-3877.0,140784.0
-130435.0,48115.0
131959.0,52262.0
-57182.0,126850.0
125494.0,60335.0
64843.0,125068.0
94538.0,100098.0
-104790.0,92329.0
101636.0,99828.0
43281.0,132357.0
-137695.0,-3624.0
-110328.0,88209.0
13137.0,-144549.0
58687.0,125691.0
-1145.0,142395.0
-141874.0,2454.0
-8191.0,-138682.0
910.0,139297.0
-100794.0,-97754.0
56583.0,129778.0
61412.0,-127911.0
-138255.0,14003.0
-128937.0,-56511.0
135445.0,34783.0
109162.0,-80720.0
-130542.0,-55074.0
-102733.0,-100197.0
132777.0,-62214.0
-94043.0,-104794.0
14707.0,138169.0
-106803.0,92284.0
141487.0,-3902.0
-102694.0,-101858.0
136996.0,-13233.0
123869.0,60354.0
5279.0,-145274.0
-132593.0,53512.0
116631.0,-68524.0
-60662.0,128022.0
3358.0,-138379.0
128627.0,60731.0
-136687.0,-5784.0
105341.0,87485.0
-101171.0,-95666.0
128896.0,60893.0
-138418.0,-5919.0
-108467.0,-86595.0
-93455.0,-104689.0
-48641.0,131159.0
135035.0,50425.0
-95252.0,100795.0
-48816.0,130566.0
-102787.0,95201.0
-130467.0,-54463.0
48959.0,131496.0
141415.0,-983.0
-782.0,-139351.0
-2210.0,-140593.0
49425.0,-130775.0
143592.0,-10120.0
127836.0,55204.0
53623.0,-126590.0
142032.0,-512.0
-128605.0,-53701.0
48555.0,131919.0
125431.0,66133.0
133468.0,50274.0
109314.0,86118.0
131471.0,56233.0
-1544.0,-143206.0
-60466.0,127644.0
-49602.0,132881.0
-59523.0,-131743.0
-54426.0,130022.0
60227.0,-129285.0
128922.0,-60575.0
104647.0,94148.0
130301.0,55910.0
101674.0,103841.0
2747.0,-141378.0
93601.0,-105691.0
63197.0,123829.0
98222.0,98773.0
